B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,NDWI,MNDWI,NDMI,NDVI,GNDVI,NPCRI,NDRE,NDBI,EVI,SAVI,ARVI,SLAVI,IBI,BSI,AVI,MSAVI
0.06433225,0.09518828,0.12350937,0.15605143,0.21792093,0.24756497,0.2540971,0.28719324,0.35123125,0.23803152,0.33141112,0.34450808,0.4497236,0.56322443,0.6685889,0.6296875,0.60231715,0.5502764,0.49517748,0.41509753,0.41597137,0.12675875,0.3948341,0.60262406,0.23950525,0.33899128
0.0457044,0.07384937,0.083262354,0.12383049,0.18684836,0.21808428,0.19143876,0.24126333,0.2448312,0.14996219,0.33678952,0.3917224,0.4738771,0.59784454,0.6632105,0.6170187,0.5866567,0.5261229,0.49517208,0.39936674,0.45114744,0.14020447,0.43687,0.57671225,0.17333896,0.3179047
0.036441367,0.067782424,0.0568569,0.11012158,0.23681222,0.28277513,0.27064055,0.30285352,0.2426094,0.14437787,0.2432399,0.3790057,0.5989874,0.7697252,0.7567601,0.5785875,0.7183391,0.4010126,0.4952333,0.58520967,0.641571,0.23401546,0.5487274,0.44277763,0.30358544,0.4998741
0.04407573,0.07709205,0.07250852,0.11022165,0.20914628,0.23360592,0.20818901,0.26449105,0.21718201,0.12739225,0.3274044,0.4439855,0.54413944,0.6575509,0.6725956,0.59187615,0.6455216,0.45586056,0.49518993,0.45266372,0.51510984,0.17857857,0.51153296,0.50783664,0.2024201,0.36607465
0.05914088,0.08493724,0.09646507,0.11642568,0.20264272,0.23683526,0.21935584,0.2743707,0.24174535,0.14903148,0.3386447,0.43011418,0.5261983,0.59360033,0.6613553,0.58974445,0.6449007,0.47380167,0.4951807,0.41712862,0.4545402,0.15810657,0.46382967,0.5292357,0.20514676,0.3366465
0.043159608,0.070083685,0.07037905,0.11532496,0.195623,0.22485547,0.24086232,0.2596563,0.23730174,0.14158571,0.27338892,0.39227387,0.56551486,0.69989824,0.7266111,0.5896774,0.6741446,0.4344851,0.4952085,0.5098372,0.5597626,0.19794944,0.5075004,0.48414242,0.25097263,0.42248327
0.05639251,0.07845188,0.106473595,0.12453095,0.14617528,0.16203968,0.16145375,0.18650481,0.24779361,0.21511255,0.39494717,0.32192808,0.4105487,0.4715914,0.6050528,0.6256757,0.5330907,0.5894513,0.49514097,0.2931911,0.34036836,0.10266273,0.3535919,0.6379329,0.11939376,0.22798865
0.044381108,0.068200834,0.089650765,0.1089208,0.16021472,0.17704047,0.1779972,0.20636922,0.21804604,0.16822757,0.3345806,0.34456575,0.48764795,0.5554196,0.6654194,0.641784,0.6031778,0.51235205,0.49515933,0.3610115,0.40554905,0.1376806,0.41127434,0.5792876,0.15154794,0.28433582
0.042141695,0.071757324,0.07261499,0.11812678,0.23144421,0.25631544,0.24882387,0.2951285,0.26161823,0.15833867,0.27165073,0.37127173,0.54379684,0.70001245,0.72834927,0.6033759,0.67658436,0.45620313,0.49520963,0.5168226,0.5574505,0.18767305,0.49492264,0.504896,0.2616492,0.4301108
0.0577158,0.08587866,0.10466354,0.11367389,0.17296377,0.18459295,0.19371349,0.20978506,0.21761402,0.15048572,0.37214485,0.43059936,0.5180792,0.53317666,0.6278552,0.6159032,0.6156054,0.4819208,0.4951599,0.35587648,0.39386076,0.14338045,0.44242284,0.55204237,0.16429365,0.28191197
0.068912864,0.10198745,0.10668654,0.13058488,0.23583153,0.27386844,0.2841855,0.3029061,0.25273097,0.14623931,0.32164162,0.48525655,0.60233176,0.6358969,0.6783584,0.57662296,0.6858994,0.39766824,0.4952087,0.49415958,0.49735925,0.19865476,0.5247328,0.46269396,0.2957374,0.41338602
0.0721193,0.09335774,0.11680153,0.14214239,0.20274594,0.21881348,0.22101018,0.24741185,0.2892057,0.20929556,0.3605798,0.37025753,0.4674639,0.53887546,0.6394202,0.58796734,0.5884066,0.5325361,0.49516922,0.37642154,0.40764728,0.12852994,0.40852684,0.5772918,0.19531865,0.30209616
0.06423046,0.088441424,0.11137138,0.14624506,0.18039641,0.19626023,0.19454066,0.22218719,0.30025303,0.22081321,0.37877545,0.34427422,0.4101106,0.5150775,0.6212245,0.6049195,0.54078364,0.5898894,0.49515706,0.34294516,0.3824127,0.10823298,0.3736289,0.6275356,0.16133943,0.2713383
0.08306189,0.10753138,0.12883306,0.15099815,0.18478373,0.19391635,0.19174895,0.21141416,0.289576,0.23913676,0.43616718,0.3734405,0.41737196,0.4636712,0.5638328,0.5770977,0.5263968,0.5826281,0.49514717,0.3016392,0.35304067,0.10335424,0.38194007,0.613099,0.14591135,0.23733695
0.08163681,0.10465481,0.13277258,0.13578826,0.17528647,0.19204125,0.20281239,0.21593358,0.29438993,0.22756094,0.413319,0.37870702,0.43126234,0.4716487,0.586681,0.58901906,0.5762498,0.5687377,0.4951499,0.31296486,0.35421094,0.108056016,0.3788618,0.60815525,0.15882458,0.24751066
0.04539902,0.071600415,0.091301106,0.1272327,0.17518324,0.19860409,0.19960709,0.2324347,0.2182929,0.14152755,0.31950504,0.3979153,0.5275827,0.5829696,0.68049496,0.64073646,0.59107393,0.4724173,0.49516955,0.39540315,0.43109316,0.15646501,0.44084743,0.5456227,0.18020813,0.3156143
0.051862784,0.07594142,0.10210818,0.12758292,0.16862805,0.18948904,0.20095125,0.21188712,0.24526322,0.17177592,0.33210102,0.36602208,0.49033833,0.55165416,0.66789895,0.6356997,0.5922642,0.5096617,0.49516383,0.37395528,0.40391827,0.13789466,0.40797818,0.57589936,0.17586464,0.29775926
0.07064332,0.10481171,0.10599446,0.13448742,0.2436771,0.27642065,0.28149718,0.3090546,0.31852126,0.20155896,0.3304612,0.4093083,0.5198507,0.6351441,0.6695388,0.568689,0.67511076,0.48014933,0.49520904,0.49177906,0.49860922,0.16395162,0.4840301,0.5228112,0.2920063,0.4108763
0.04662052,0.07792887,0.08006814,0.11412418,0.23650253,0.2713162,0.27332884,0.30611172,0.2510029,0.1520563,0.2696662,0.40225276,0.5909964,0.69863933,0.7303338,0.602562,0.71159047,0.40900362,0.4952168,0.5360353,0.55609363,0.21017604,0.51677984,0.4668718,0.2947828,0.4515183
0.05456026,0.07667364,0.09742334,0.1318357,0.18375142,0.20954217,0.20715505,0.23548268,0.26939455,0.18812169,0.32725966,0.34701762,0.46898612,0.5745254,0.67274034,0.61212957,0.5915584,0.5310139,0.4951717,0.39473236,0.4310744,0.1347584,0.4098113,0.58133674,0.1872852,0.31598568
0.067385994,0.0958159,0.10168228,0.12903388,0.19510685,0.22225116,0.2296955,0.2520889,0.27852866,0.19731255,0.3576185,0.391275,0.49399468,0.5913635,0.6423815,0.5701299,0.6285708,0.50600535,0.49518505,0.42257056,0.45811465,0.14613354,0.45949936,0.54702115,0.21700478,0.3426449
0.09008551,0.11610879,0.13958688,0.16165507,0.20419118,0.21438617,0.20508711,0.23779495,0.31481823,0.2558897,0.43941194,0.37625515,0.4123171,0.45878756,0.56058806,0.5768443,0.5260035,0.5876829,0.49514815,0.30322537,0.34958535,0.101413876,0.37777093,0.6167253,0.15720104,0.23972137
0.06504479,0.0916318,0.119250424,0.12663232,0.17260246,0.19620813,0.18275344,0.2167744,0.22594582,0.1793962,0.40457568,0.40337756,0.48484802,0.47371653,0.5954243,0.6185617,0.56584585,0.515152,0.49514517,0.3053804,0.34462658,0.12268097,0.40514627,0.5835877,0.13994138,0.23959728
0.062296417,0.091841005,0.10988075,0.13173562,0.20604934,0.23641856,0.22473246,0.26270428,0.24841079,0.15810598,0.3522678,0.43603227,0.5254776,0.56234163,0.6477322,0.60912406,0.6160675,0.4745224,0.49517328,0.39705348,0.4211075,0.15157904,0.45176396,0.5403212,0.20493452,0.32005993
0.043770358,0.070502095,0.083262354,0.107619956,0.18158357,0.21100058,0.20901619,0.24620317,0.21249151,0.12413472,0.30540133,0.42644668,0.55290455,0.62174886,0.6945987,0.62747526,0.6534488,0.44709548,0.4951805,0.42938453,0.47150028,0.17431849,0.47126633,0.51641566,0.19784218,0.34588444
0.028705211,0.053974897,0.049723167,0.096412666,0.1903582,0.23391843,0.24044874,0.266488,0.18533605,0.098772615,0.22202954,0.4120823,0.64686924,0.7732413,0.77797043,0.6046729,0.72171456,0.35313073,0.49522084,0.55798924,0.6428082,0.26510444,0.5555822,0.40588033,0.26121652,0.46861187
0.047434855,0.06924686,0.08198467,0.11542503,0.16971199,0.18912444,0.18813007,0.21288559,0.2313769,0.14844976,0.32525638,0.37774092,0.48697367,0.59743094,0.67474365,0.6041262,0.6024358,0.51302636,0.49517205,0.39648372,0.45414037,0.14472312,0.4344169,0.562811,0.16949019,0.31504345
0.050692182,0.0790795,0.10189523,0.13283634,0.18395787,0.20100005,0.20446673,0.2359031,0.29309386,0.20033738,0.3378913,0.33991966,0.4355999,0.5573759,0.66210866,0.64061856,0.58535206,0.56440014,0.4951654,0.3804287,0.40763655,0.121476196,0.3882093,0.6173453,0.18090607,0.30359575
0.0625,0.09089958,0.11563032,0.14684545,0.20914628,0.22298037,0.23507212,0.25660834,0.33086467,0.22953871,0.33873883,0.34187,0.44292986,0.5602038,0.6612612,0.62076473,0.5971838,0.55707014,0.49517387,0.40162644,0.41582218,0.12416809,0.39463425,0.6051837,0.21639457,0.3251732
0.03170806,0.045345187,0.047061328,0.06529244,0.110457316,0.11542268,0.109755464,0.12964423,0.087576374,0.051073235,0.34841493,0.5272932,0.6153565,0.60804415,0.65158504,0.56592566,0.6108858,0.38464347,0.49515146,0.3288405,0.47422668,0.19656894,0.53681797,0.4548067,0.08672397,0.25025633
0.041276466,0.0540795,0.059625212,0.07374793,0.104315065,0.10651597,0.10303469,0.1170319,0.08208357,0.055726834,0.4106297,0.55593544,0.61353266,0.51972145,0.5893703,0.55901086,0.5565047,0.38646734,0.49513894,0.2825028,0.40232283,0.17151913,0.52647203,0.4686073,0.07321962,0.21436493
0.034100164,0.04832636,0.05206559,0.06464202,0.09373387,0.09781759,0.08411311,0.10904409,0.058322534,0.032400675,0.43251103,0.65359473,0.64466286,0.50222975,0.56748897,0.5731189,0.53557724,0.35533714,0.4951313,0.2587068,0.38354567,0.1769217,0.55472714,0.45855597,0.05565392,0.19502617
0.033692997,0.054341003,0.048072826,0.0715465,0.10865077,0.12959008,0.11937135,0.13694887,0.056224156,0.034611132,0.37434617,0.67148334,0.7653378,0.62430483,0.62565386,0.55584663,0.60884786,0.23466219,0.49515724,0.34664062,0.4918117,0.2743487,0.68124664,0.34565634,0.097624294,0.26530987
0.028908795,0.04707113,0.04317504,0.05893831,0.1236709,0.14302829,0.12619552,0.15003416,0.08516941,0.04641964,0.32492238,0.56137526,0.6702553,0.66659254,0.6750776,0.5675127,0.67863274,0.3297447,0.49516428,0.3733373,0.52954084,0.24112865,0.5939218,0.40401742,0.10794775,0.28732032
0.031453583,0.049424686,0.044825383,0.06929504,0.11190255,0.1291213,0.1209223,0.13642335,0.05714991,0.028794136,0.34689313,0.68581694,0.7651738,0.64638716,0.65310687,0.55554795,0.62178814,0.23482624,0.4951604,0.35820287,0.5125852,0.28522387,0.6703071,0.33900866,0.100876175,0.27457744
0.05023412,0.068514645,0.07037905,0.08315405,0.106844224,0.11859993,0.110686034,0.12812024,0.060976364,0.03920656,0.45834556,0.70698357,0.72108066,0.488585,0.5416544,0.55116934,0.54180056,0.27891934,0.495137,0.27291033,0.3817975,0.19778131,0.6240741,0.40788302,0.07663234,0.20786047
0.025651466,0.048535563,0.037478704,0.06399159,0.115722105,0.12703787,0.14108463,0.13179883,0.07245572,0.04380199,0.3069489,0.58425,0.7512009,0.7253539,0.6930511,0.5619205,0.6869847,0.2487991,0.49517742,0.41791674,0.5924703,0.31672275,0.6765473,0.32685715,0.12882254,0.32587746
0.032267917,0.044299163,0.047966354,0.06504228,0.097295344,0.1116204,0.10355167,0.11556046,0.039128557,0.01954511,0.35646033,0.7342839,0.8078915,0.58686787,0.64353967,0.5663192,0.5950925,0.19210854,0.4951469,0.31305355,0.45528626,0.2774582,0.6709889,0.33438364,0.07917488,0.23744442
0.038629886,0.052562762,0.06218058,0.07304748,0.09311448,0.09948435,0.0996226,0.10620632,0.09047707,0.060903963,0.4115648,0.5255395,0.57258636,0.4963278,0.58843523,0.58642966,0.54931456,0.42741364,0.49513417,0.2686341,0.3740377,0.15252993,0.48264858,0.5099198,0.06802114,0.20368463
0.033489414,0.04748954,0.056431007,0.07214689,0.094508104,0.10620345,0.090110116,0.11561301,0.063013025,0.04234774,0.4096446,0.5861593,0.64568955,0.49712753,0.5903554,0.5978463,0.5230082,0.35431042,0.49513167,0.26149353,0.37050018,0.1757488,0.5313214,0.46929443,0.060147617,0.19757687
0.040818404,0.057008367,0.06356473,0.08010206,0.11644472,0.122037604,0.13457064,0.13679121,0.12287848,0.08068175,0.35712245,0.47735143,0.5795755,0.577558,0.6428775,0.5781062,0.61100787,0.42042452,0.49515516,0.33919606,0.443639,0.1743288,0.4995607,0.48916107,0.10898739,0.26147372
0.030130293,0.045658994,0.04573041,0.06499224,0.08733354,0.08844211,0.08576746,0.09848127,0.050361045,0.029143156,0.41157407,0.66121984,0.69041467,0.5483398,0.58842593,0.5716058,0.53974766,0.30958533,0.49513677,0.2788157,0.4208835,0.20822108,0.6029979,0.41952857,0.060323283,0.2099137
0.033642102,0.05125523,0.048658434,0.06949517,0.099979356,0.10552633,0.11120302,0.121183455,0.101894714,0.064219646,0.37670785,0.5050861,0.5732548,0.6021386,0.62329215,0.5593333,0.596625,0.42674518,0.49515155,0.32785627,0.47079474,0.17786567,0.5307493,0.4836136,0.0877207,0.24968803
0.02127443,0.031851463,0.03258092,0.047030568,0.06771962,0.07120162,0.065811925,0.080718905,0.03240141,0.015240533,0.38065702,0.69120926,0.71495897,0.5762639,0.619343,0.5738835,0.5576625,0.28504103,0.49513257,0.26617917,0.44378674,0.22875653,0.61305887,0.3977628,0.044846717,0.19877058
0.024989821,0.03838912,0.04157794,0.043828487,0.0752555,0.083441846,0.087370105,0.08812865,0.06443251,0.030015705,0.36077383,0.6056058,0.62919766,0.5818828,0.63922614,0.5946934,0.6575868,0.37080237,0.4951401,0.2933384,0.44260922,0.19474016,0.53793734,0.459788,0.06381641,0.22079472
0.045246337,0.067259416,0.08778748,0.10236654,0.13714257,0.14490338,0.14253218,0.16721846,0.15293464,0.12721772,0.38585564,0.40784666,0.52846825,0.49520177,0.6141443,0.6322104,0.5551146,0.47153175,0.49514166,0.29802516,0.35694766,0.13904618,0.4320942,0.5569105,0.10614099,0.23007236
0.01969666,0.037238494,0.027363714,0.053084504,0.11979973,0.15183082,0.14873597,0.14840506,0.077578224,0.04269676,0.23982973,0.5147641,0.74931127,0.7970736,0.7601703,0.5490011,0.7480681,0.2506887,0.49518934,0.4594121,0.67888325,0.3543413,0.65435964,0.30473563,0.1427924,0.36226845
0.027483713,0.035146445,0.037638415,0.049632262,0.061628986,0.06557633,0.06012511,0.07225813,0.023575881,0.017392822,0.43016964,0.69393873,0.7546425,0.5067851,0.56983036,0.54530877,0.51553684,0.2453575,0.49512556,0.23849425,0.39763093,0.21664193,0.63848114,0.38195738,0.037201814,0.17861143
0.025753258,0.037238494,0.03907581,0.052133888,0.07024879,0.07271212,0.065811925,0.077355616,0.019996297,0.013030074,0.4231886,0.7592051,0.8103357,0.5210395,0.57681143,0.57153225,0.527354,0.18966429,0.49512807,0.24875641,0.39882272,0.24451807,0.6878738,0.35781762,0.04226547,0.18633015
0.032166123,0.051150627,0.044931855,0.0653925,0.1001342,0.10729726,0.118544176,0.11319565,0.06640746,0.038450353,0.360386,0.6302819,0.7199648,0.6407485,0.639614,0.5504065,0.63257605,0.28003517,0.4951591,0.3529665,0.5085328,0.25744376,0.6447746,0.3699141,0.097986676,0.27013302
0.026160423,0.03922594,0.036201023,0.057437334,0.08779808,0.09839054,0.09941581,0.10878133,0.05387891,0.028270606,0.33569092,0.6251122,0.71964836,0.65364724,0.6643091,0.54798996,0.6190513,0.28035164,0.4951529,0.33467528,0.52139425,0.2627682,0.6297722,0.36614048,0.07932489,0.25332326
0.03150448,0.045188285,0.04573041,0.06659328,0.1008052,0.1078702,0.10184563,0.12249724,0.07572672,0.036065385,0.36558893,0.61002314,0.6334936,0.59608495,0.63441104,0.56025034,0.5833413,0.3665064,0.49514753,0.31506374,0.46516886,0.2007076,0.55565387,0.44240078,0.07818931,0.23875843
0.026669381,0.041527197,0.042323254,0.030719968,0.032156497,0.0246367,0.036137104,0.0032581848,0.007714621,0.008725496,0.61650187,0.84038186,0.77654403,0.31563032,0.38349813,0.58286583,0.510525,0.223456,0.49510515,0.16366869,0.2522807,0.14895172,0.6644144,0.44750473,0.007334771,0.12593739
0.030486563,0.03634937,0.042642675,0.05438535,0.06555177,0.07208709,0.05040583,0.06947291,0.03320373,0.025885638,0.4860634,0.6227839,0.62580115,0.41340268,0.51393664,0.55075,0.43680227,0.37419888,0.49511516,0.20053788,0.32978457,0.14655924,0.52246976,0.47542945,0.025209168,0.15151265
0.034558225,0.044769876,0.05105409,0.060239155,0.07484257,0.08281682,0.06901722,0.087708235,0.065358266,0.04525624,0.46328765,0.5532144,0.5465054,0.4488345,0.53671235,0.5647436,0.4980644,0.45349458,0.49512208,0.22537161,0.34755206,0.13449961,0.47416323,0.5231606,0.039961725,0.16988859
0.025651466,0.032845188,0.03572189,0.04012608,0.05610612,0.0645867,0.043064676,0.07604183,0.046226006,0.019777792,0.49752438,0.65026134,0.49005267,0.42594698,0.5024756,0.549617,0.48226708,0.5099473,0.49511483,0.19977732,0.3386172,0.11565868,0.44773787,0.55285347,0.021657813,0.15070266
0.013843648,0.029445607,0.019165248,0.044578977,0.10256013,0.11698526,0.17758362,0.1459877,0.090230204,0.04420918,0.17077345,0.44130778,0.76332784,0.8725654,0.82922655,0.54810125,0.82721436,0.23667215,0.49521145,0.53399086,0.7817811,0.4152265,0.6352616,0.26966652,0.18481888,0.4351414
0.02331026,0.03211297,0.037904598,0.047080602,0.12986477,0.15495598,0.08173499,0.20121919,0.092884034,0.035949044,0.33173555,0.5132527,0.4971492,0.5906226,0.66826445,0.58897436,0.6194164,0.5028508,0.49513912,0.28999054,0.45206597,0.14711082,0.43997258,0.5509933,0.05923646,0.21769612
0.0075325733,0.013441423,0.008091994,0.018361935,0.05646743,0.059846867,0.057230007,0.06600452,0.015922977,0.0074457563,0.21697618,0.56274915,0.80863446,0.84673995,0.78302383,0.482,0.7594909,0.19136555,0.49514484,0.31398913,0.7498197,0.4503144,0.70589185,0.22957534,0.04429268,0.2319995
0.03532166,0.052353557,0.050787903,0.07214689,0.10839269,0.111464135,0.10799772,0.124231435,0.078565694,0.04525624,0.38970554,0.597992,0.64225227,0.58183193,0.61029446,0.55782765,0.5770168,0.35774773,0.49514812,0.31552854,0.45349875,0.20000306,0.5731567,0.43827793,0.08305509,0.23986197
0.030842833,0.04241632,0.0445592,0.06414169,0.10225044,0.11292255,0.114408314,0.13111566,0.060050607,0.033854924,0.32237828,0.60663724,0.73548055,0.6339286,0.6776217,0.55904365,0.6279032,0.26451948,0.49515638,0.34521607,0.499911,0.2627617,0.61356586,0.36374435,0.09324063,0.26351434
0.034201954,0.04837866,0.05334327,0.06904488,0.09698565,0.1033908,0.10236261,0.111986965,0.07708449,0.046652317,0.3821923,0.56799734,0.62997156,0.5521356,0.6178077,0.5784946,0.57417905,0.37002844,0.49514207,0.2967529,0.42178923,0.1863797,0.5360925,0.459751,0.07542053,0.22500023
0.035779722,0.04874477,0.05669719,0.0679942,0.087643236,0.08713996,0.08881766,0.10037311,0.055236686,0.029783025,0.4206244,0.67467225,0.67718464,0.49126625,0.57937557,0.5824943,0.53659356,0.32281536,0.49513102,0.25786647,0.37159902,0.1841831,0.5595397,0.44576523,0.058577273,0.19480304
0.0240228,0.037343096,0.037691653,0.056086455,0.08867554,0.0985468,0.08421651,0.09700983,0.039005123,0.027688907,0.36251777,0.6157204,0.7476844,0.60023326,0.6374822,0.58,0.57797253,0.2523156,0.4951411,0.29632685,0.46324956,0.2539558,0.6381728,0.3720043,0.061975997,0.22264275
0.0360342,0.048953976,0.048551958,0.06819433,0.10307629,0.11120371,0.116166055,0.12186662,0.09572301,0.059856903,0.35411808,0.5097063,0.6074929,0.61441416,0.64588195,0.5411111,0.6147981,0.39250705,0.49515557,0.33868256,0.48695654,0.19501951,0.5416142,0.4510449,0.09360473,0.2586886
0.027331026,0.04199791,0.043334752,0.05913844,0.092030555,0.10234908,0.09564184,0.10562825,0.054372646,0.032400675,0.36201188,0.61388516,0.7050535,0.5945026,0.63798815,0.5826425,0.59956527,0.2949465,0.4951445,0.30750534,0.45733663,0.23141816,0.6013274,0.4021729,0.07220455,0.23230864
0.021579804,0.03953975,0.0342845,0.057987694,0.10488284,0.11745404,0.115338884,0.12995954,0.067580074,0.037810482,0.30410218,0.56073534,0.70647824,0.70184314,0.6958978,0.5831461,0.6582832,0.29352173,0.49516314,0.3741093,0.563048,0.27565852,0.6239607,0.37217227,0.098534554,0.2862457
0.03135179,0.045188285,0.05185264,0.07119628,0.08960462,0.09505703,0.090110116,0.120605394,0.06819725,0.04095166,0.39609948,0.5799868,0.62316626,0.52388483,0.6039005,0.59320754,0.5270261,0.3768337,0.49513486,0.2730641,0.3935675,0.17592746,0.5232064,0.475452,0.06233416,0.20610148
0.0023412053,0.0085774055,0.0048977854,0.012558163,0.06359038,0.07849367,0.07273949,0.081612274,0.026229711,0.010703275,0.121439844,0.38644794,0.7891225,0.92104816,0.8785601,0.65,0.8747824,0.21087746,0.4951567,0.36124173,0.8553243,0.48522428,0.6178992,0.23462215,0.060856223,0.2691881
0.035423454,0.05167364,0.054727428,0.06989543,0.1515433,0.1724569,0.07356667,0.2126754,0.11374437,0.050142515,0.4881205,0.5691464,0.39863023,0.44535562,0.5118795,0.5761021,0.4718692,0.6013698,0.49512246,0.22702968,0.34024283,0.096269235,0.39574045,0.62642926,0.042880476,0.17134362
0.030232085,0.053974897,0.047274277,0.08260369,0.13853619,0.14922652,0.15132089,0.16853224,0.09300747,0.04851376,0.31603223,0.58974653,0.70410794,0.68726176,0.68396777,0.5791498,0.63613194,0.29589206,0.49517596,0.4125126,0.54828817,0.26807767,0.6236502,0.37694463,0.13765727,0.32308042
0.030130293,0.043514643,0.051426746,0.06489218,0.08444307,0.097140476,0.088662565,0.098008305,0.05597729,0.031062765,0.3900328,0.6335179,0.67303556,0.5217112,0.6099672,0.60102695,0.55006677,0.32696444,0.49513406,0.27083686,0.3891508,0.1926853,0.55099005,0.4480251,0.06093471,0.20432426
0.034405537,0.048221756,0.053130325,0.06299094,0.080933206,0.08536903,0.09527995,0.09453991,0.03807937,0.023849688,0.39948416,0.7182853,0.78980035,0.53263134,0.60051584,0.57598567,0.58010274,0.21019964,0.49513778,0.2815335,0.4065516,0.24174784,0.6576184,0.36694145,0.0674994,0.21287651
0.03786645,0.053347282,0.059412267,0.07339771,0.09559203,0.099119745,0.09693429,0.105050184,0.081281245,0.052934676,0.42284557,0.5648499,0.5959101,0.50262725,0.57715446,0.58,0.539692,0.40408996,0.49513447,0.26948607,0.3813027,0.16131237,0.51260436,0.49141964,0.066348225,0.20408006
0.041734528,0.053138074,0.06132879,0.07589933,0.09063694,0.09859888,0.095383346,0.10746755,0.09140283,0.055377815,0.42600253,0.5524828,0.5546413,0.48757347,0.57399744,0.56338745,0.5247024,0.44535866,0.49513268,0.26125094,0.37617382,0.14515775,0.4767334,0.5126888,0.06361442,0.1978411
0.038273614,0.06276151,0.062712945,0.09881423,0.14101373,0.15953957,0.15793827,0.17662515,0.12942047,0.0803909,0.3425769,0.5052377,0.6180804,0.62503123,0.65742314,0.5908808,0.59652954,0.38191962,0.49516875,0.38683173,0.48345503,0.20257887,0.54571927,0.45745263,0.1390489,0.3028922
0.032166123,0.052824266,0.051000852,0.0756992,0.12387736,0.1380801,0.13374348,0.15150559,0.107942976,0.06387063,0.3394743,0.51498556,0.61828196,0.63770586,0.6605257,0.5826415,0.6255326,0.38171807,0.49516284,0.3686692,0.4976372,0.20632161,0.55231863,0.45240587,0.11380468,0.28471994
0.034405537,0.05460251,0.059944633,0.08750688,0.12852277,0.1437054,0.14222199,0.163172,0.12806271,0.08399744,0.3331236,0.45529112,0.58542347,0.6096043,0.66687644,0.6061043,0.60138756,0.41457656,0.49516073,0.3632829,0.46499774,0.18458375,0.50548416,0.48854882,0.120269,0.28160635
0.032878663,0.052353557,0.053982113,0.08295392,0.13435532,0.15047659,0.14997673,0.16564192,0.110535085,0.06357978,0.31089088,0.51359797,0.6497146,0.65175253,0.68910915,0.59138554,0.6323585,0.35028538,0.49517,0.39310366,0.5094038,0.22553892,0.5559351,0.42890742,0.13289456,0.30686954
0.04600977,0.060564853,0.060264055,0.08095262,0.09332094,0.101671964,0.092591636,0.10310578,0.038202804,0.032982375,0.47158808,0.71183467,0.7807124,0.48419663,0.5284119,0.5337917,0.49604934,0.2192876,0.49513248,0.25757763,0.38579553,0.21633075,0.6788756,0.36904675,0.060999196,0.19489868
0.040309448,0.05251046,0.054620955,0.06319107,0.07406834,0.07922287,0.07160213,0.07861685,0.025118805,0.02222093,0.50038683,0.75445294,0.79295105,0.4376619,0.4996132,0.5425743,0.49450156,0.20704897,0.49512178,0.22256586,0.34971562,0.20024599,0.6783134,0.3806717,0.0408089,0.16803403
0.048401874,0.058368202,0.064948894,0.07795067,0.094508104,0.10703682,0.09817505,0.11209207,0.05838425,0.04228957,0.44489434,0.64515364,0.6945125,0.47781068,0.5551056,0.5400507,0.52528006,0.30548754,0.49513283,0.25860894,0.37860087,0.185309,0.58419776,0.41999963,0.06490991,0.1961115
0.053186074,0.06631799,0.07314736,0.08675639,0.09585011,0.102244906,0.1028279,0.10983236,0.054249212,0.034843814,0.46919006,0.72424966,0.7284553,0.45317736,0.53080994,0.54640347,0.5065643,0.2715447,0.4951302,0.24912483,0.35857084,0.187145,0.6131475,0.41051683,0.065754555,0.18941677
0.055476386,0.06793933,0.07101789,0.084855154,0.09961805,0.10297412,0.10158714,0.114246674,0.051965684,0.03973009,0.47966444,0.70170844,0.7356293,0.45913818,0.52033556,0.5278465,0.50968266,0.26437068,0.4951315,0.25148368,0.3709483,0.19152427,0.6320513,0.3961329,0.06552339,0.19108166
0.05491653,0.070345186,0.07155026,0.08420473,0.09791473,0.10135945,0.09817505,0.11119869,0.06677776,0.06462684,0.49960914,0.59379387,0.6575111,0.44599098,0.5003908,0.5324185,0.5016865,0.34248888,0.49512866,0.24260962,0.35998175,0.1641637,0.5808925,0.44290945,0.061193097,0.1842594
0.04254886,0.056485355,0.055845402,0.07574923,0.10483122,0.114589304,0.10954867,0.121393666,0.122508176,0.07410855,0.40662387,0.49631697,0.5095419,0.5577083,0.59337616,0.53432363,0.56676793,0.49045807,0.49514672,0.30611905,0.44118652,0.1452974,0.48351267,0.5245909,0.08256119,0.23288305
0.041429155,0.05381799,0.057389267,0.06914494,0.08640446,0.09562998,0.093573906,0.11172421,0.099549465,0.06113664,0.4346688,0.53129685,0.52149856,0.50307333,0.5653312,0.5482558,0.5471054,0.47850147,0.49513462,0.26696655,0.39369756,0.13854572,0.47385347,0.52608746,0.06355211,0.2019142
0.036339577,0.04832636,0.05717632,0.06249062,0.074739344,0.07177457,0.07837461,0.07908981,0.013207431,0.011459485,0.45131585,0.8404844,0.91361666,0.4503354,0.5486841,0.5807047,0.52474153,0.08638336,0.49512392,0.23232622,0.3418771,0.2444281,0.74977696,0.33855692,0.04680021,0.17544957
0.037815552,0.041945606,0.042642675,0.04327813,0.052183338,0.054898694,0.052939046,0.06337695,0.047090046,0.045663428,0.5157699,0.53243756,0.55169195,0.4282341,0.4842301,0.4947215,0.51910007,0.44830805,0.4951176,0.20705059,0.36693323,0.13143428,0.50622684,0.48468918,0.027765738,0.15614353
